Gender,Age,Under30,SeniorCitizen,Married,Dependents,NumberofDependents,Quarter,ReferredaFriend,Number_of_Referrals,TenureinMonths,Offer,PhoneService,AvgMonthlyLongDistanceCharges,MultipleLines,InternetService,InternetType,AvgMonthlyGBDownload,OnlineSecurity,OnlineBackup,DeviceProtectionPlan,PremiumTechSupport,StreamingTV,StreamingMovies,StreamingMusic,UnlimitedData,Contract,PaperlessBilling,PaymentMethod,MonthlyCharge,TotalCharges,TotalRefunds,TotalExtraDataCharges,TotalLongDistanceCharges,TotalRevenue,SatisfactionScore,ChurnLabel,CLTV,Churn,TenureGroup,SpendingGroup
Female,23,Yes,No,Yes,Yes,3,Q3,Yes,10,26,,Yes,42.95,No,Yes,Fiber Optic,27,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,81.95,2070.05,0.0,0,1116.7,3186.75,3,No,2817,0,24-48 Months,Medium
Female,40,No,No,Yes,Yes,2,Q3,Yes,7,63,Offer B,Yes,46.9,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.0,1209.25,0.0,0,2954.7,4163.95,5,No,5975,0,48+ Months,Low
Male,52,No,No,Yes,Yes,2,Q3,Yes,9,71,Offer A,Yes,23.34,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.8,1396.25,0.0,0,1657.14,3053.39,4,No,5406,0,48+ Months,Low
Male,19,Yes,No,Yes,Yes,2,Q3,Yes,7,11,,Yes,16.71,Yes,Yes,DSL,59,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,65.15,723.35,0.0,0,183.81,907.16,3,No,5942,0,0-12 Months,Medium
Female,30,No,No,No,No,0,Q3,No,0,13,,Yes,37.03,Yes,Yes,DSL,52,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,88.95,1161.75,0.0,0,481.39,1643.14,3,No,5407,0,12-24 Months,High
Male,38,No,No,No,Yes,2,Q3,No,0,6,,Yes,16.91,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.2,98.35,0.0,0,101.46,199.81,4,No,3478,0,0-12 Months,Low
Male,19,Yes,No,Yes,No,0,Q3,Yes,5,18,,Yes,1.28,Yes,Yes,DSL,30,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,56.8,1074.65,0.0,0,23.04,1097.69,5,No,5558,0,12-24 Months,Medium
Female,21,Yes,No,Yes,No,0,Q3,Yes,6,32,Offer C,Yes,19.3,No,Yes,Fiber Optic,47,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.5,2324.7,0.0,0,617.6,2942.3,3,No,3131,0,24-48 Months,Medium
Male,46,No,No,No,No,0,Q3,No,0,29,Offer C,No,0.0,No,Yes,DSL,8,Yes,No,No,Yes,No,No,No,Yes,One Year,No,Mailed Check,35.6,1072.6,0.0,0,0.0,1072.6,4,No,3898,0,24-48 Months,Low
Female,62,No,No,No,No,0,Q3,No,0,3,,Yes,20.1,Yes,Yes,DSL,29,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,60.25,170.5,0.0,70,60.3,300.8,4,No,4830,0,0-12 Months,Medium
Female,59,No,No,No,No,0,Q3,No,0,41,Offer B,No,0.0,No,Yes,Cable,21,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,40.35,1677.85,0.0,0,0.0,1677.85,5,No,2454,0,24-48 Months,Low
Female,59,No,No,No,No,0,Q3,No,0,1,,Yes,7.8,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,18.85,18.85,0.0,0,7.8,26.65,4,No,5084,0,0-12 Months,Low
Male,57,No,No,No,No,0,Q3,No,0,7,,Yes,5.61,No,Yes,DSL,24,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Mailed Check,54.85,370.4,0.0,0,39.27,409.67,3,No,3481,0,0-12 Months,Medium
Female,36,No,No,Yes,No,0,Q3,No,0,52,Offer B,Yes,4.22,No,Yes,DSL,18,Yes,No,Yes,No,Yes,No,No,Yes,One Year,Yes,Mailed Check,64.3,3410.6,0.0,0,219.44,3630.04,4,No,4405,0,48+ Months,Medium
Female,48,No,No,Yes,Yes,1,Q3,Yes,7,45,Offer B,Yes,20.11,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,24.65,1138.8,0.0,0,904.95,2043.75,4,No,3043,0,24-48 Months,Low
Male,55,No,No,Yes,No,0,Q3,Yes,4,70,Offer A,Yes,33.37,Yes,Yes,DSL,9,No,Yes,Yes,Yes,Yes,No,No,No,Two Year,No,Credit Card,76.1,5264.25,0.0,110,2335.9,7710.15,4,No,5115,0,48+ Months,Medium
Female,62,No,No,No,No,0,Q3,No,0,53,Offer B,Yes,10.32,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Mailed Check,18.7,1005.7,0.0,0,546.96,1552.66,5,No,4116,0,48+ Months,Low
Female,44,No,No,Yes,No,0,Q3,Yes,8,60,Offer B,Yes,15.54,Yes,Yes,Fiber Optic,19,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,94.1,5475.9,0.0,0,932.4,6408.3,3,No,5267,0,48+ Months,High
Female,63,No,No,No,No,0,Q3,No,0,67,,Yes,5.39,No,Yes,Cable,9,Yes,No,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,72.35,4991.5,0.0,0,361.13,5352.63,3,No,4910,0,48+ Months,Medium
Male,41,No,No,No,No,0,Q3,No,0,25,Offer C,Yes,7.17,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.9,510.8,0.0,0,179.25,690.05,3,No,2130,0,24-48 Months,Low
Female,56,No,No,No,No,0,Q3,No,0,5,,Yes,49.4,Yes,Yes,Cable,22,Yes,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,53.8,283.95,0.0,10,247.0,540.95,4,No,2182,0,0-12 Months,Medium
Male,29,Yes,No,No,No,0,Q3,No,0,26,Offer C,Yes,24.67,Yes,Yes,Cable,59,No,No,No,No,No,No,No,Yes,One Year,Yes,Credit Card,51.55,1295.4,0.0,0,641.42,1936.82,3,No,3130,0,24-48 Months,Medium
Male,21,Yes,No,Yes,No,0,Q3,Yes,1,1,Offer E,Yes,23.41,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Mailed Check,19.65,19.65,0.0,0,23.41,43.06,3,No,2539,0,0-12 Months,Low
Male,60,No,No,Yes,Yes,3,Q3,Yes,1,72,,Yes,32.47,Yes,Yes,Fiber Optic,76,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,114.0,8093.15,0.0,0,2337.84,10430.99,3,No,4558,0,48+ Months,High
Female,33,No,No,No,No,0,Q3,No,0,14,Offer D,Yes,21.03,Yes,Yes,DSL,7,No,Yes,No,No,No,No,No,Yes,One Year,Yes,Mailed Check,54.25,773.2,0.0,0,294.42,1067.62,5,No,4423,0,12-24 Months,Medium
Female,59,No,No,No,No,0,Q3,No,0,13,Offer D,Yes,33.69,Yes,Yes,Fiber Optic,15,Yes,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,80.0,1029.35,0.0,0,437.97,1467.32,3,No,5577,0,12-24 Months,Medium
Female,56,No,No,No,No,0,Q3,No,0,46,Offer B,Yes,46.83,Yes,Yes,DSL,2,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Mailed Check,79.2,3593.8,0.0,0,2154.18,5747.98,4,No,2007,0,24-48 Months,Medium
Male,59,No,No,No,No,0,Q3,No,0,39,Offer C,Yes,3.93,No,Yes,DSL,15,No,No,No,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,49.8,1971.15,0.0,0,153.27,2124.42,4,No,2202,0,24-48 Months,Low
Male,56,No,No,No,No,0,Q3,No,0,57,Offer B,No,0.0,No,Yes,DSL,30,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,53.75,3196.0,0.0,0,0.0,3196.0,4,No,5594,0,48+ Months,Medium
Female,29,Yes,No,Yes,No,0,Q3,Yes,1,53,Offer B,Yes,38.35,No,Yes,Fiber Optic,82,No,No,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,93.45,4872.2,0.0,0,2032.55,6904.75,4,No,4700,0,48+ Months,High
Male,32,No,No,Yes,Yes,1,Q3,Yes,1,18,Offer D,Yes,24.16,No,Yes,Fiber Optic,19,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Mailed Check,87.9,1500.5,0.0,0,434.88,1935.38,4,No,5192,0,12-24 Months,High
Female,59,No,No,Yes,No,0,Q3,Yes,1,58,Offer B,Yes,26.36,Yes,Yes,DSL,8,Yes,No,No,Yes,No,No,No,No,One Year,Yes,Bank Withdrawal,61.05,3478.75,0.0,0,1528.88,5007.63,4,No,4411,0,48+ Months,Medium
Female,38,No,No,No,No,0,Q3,No,0,35,Offer C,Yes,36.42,No,Yes,Fiber Optic,2,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,99.25,3532.0,0.0,0,1274.7,4806.7,3,No,3244,0,24-48 Months,High
Male,21,Yes,No,No,No,0,Q3,No,0,3,Offer E,Yes,29.84,No,Yes,Fiber Optic,30,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,85.7,256.75,0.0,0,89.52,346.27,5,No,5806,0,0-12 Months,High
Male,47,No,No,No,No,0,Q3,No,0,38,Offer C,Yes,4.34,Yes,Yes,Fiber Optic,26,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,104.85,3887.25,0.0,0,164.92,4052.17,4,No,2709,0,24-48 Months,High
Male,60,No,No,Yes,No,0,Q3,No,0,35,Offer C,Yes,5.06,Yes,Yes,Cable,20,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,69.15,2490.15,0.0,0,177.1,2667.25,3,No,3945,0,24-48 Months,Medium
Female,33,No,No,No,No,0,Q3,No,0,47,Offer B,Yes,3.47,No,Yes,DSL,12,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,74.45,3510.3,0.0,0,163.09,3673.39,3,No,3459,0,24-48 Months,Medium
Female,25,Yes,No,No,No,0,Q3,No,0,14,Offer D,Yes,39.22,No,Yes,DSL,48,No,Yes,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,50.45,765.45,0.0,140,549.08,1454.53,5,No,3185,0,12-24 Months,Medium
Male,58,No,No,Yes,No,0,Q3,Yes,1,66,,Yes,42.85,Yes,Yes,DSL,21,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,85.25,5538.35,0.0,0,2828.1,8366.45,4,No,5012,0,48+ Months,High
Male,26,Yes,No,Yes,No,0,Q3,Yes,1,15,Offer D,Yes,39.84,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.45,340.85,0.0,0,597.6,938.45,5,No,2483,0,12-24 Months,Low
Female,24,Yes,No,No,No,0,Q3,No,0,42,Offer B,Yes,18.31,No,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,20.75,844.45,0.0,0,769.02,1613.47,3,No,2574,0,24-48 Months,Low
Female,53,No,No,Yes,No,0,Q3,Yes,1,17,Offer D,Yes,21.15,Yes,Yes,Fiber Optic,4,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,78.9,1348.95,0.0,0,359.55,1708.5,3,No,2362,0,12-24 Months,Medium
Male,26,Yes,No,No,No,0,Q3,No,0,37,Offer C,Yes,38.72,Yes,Yes,Fiber Optic,59,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,104.5,3778.0,0.0,0,1432.64,5210.64,3,No,4812,0,24-48 Months,High
Female,20,Yes,No,No,No,0,Q3,No,0,12,Offer D,Yes,17.14,No,Yes,DSL,48,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,49.4,611.65,0.0,90,205.68,907.33,3,No,5007,0,0-12 Months,Low
Female,63,No,No,No,No,0,Q3,No,0,60,Offer B,Yes,39.41,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Mailed Check,25.0,1505.05,0.0,0,2364.6,3869.65,3,No,6355,0,48+ Months,Low
Male,26,Yes,No,Yes,Yes,2,Q3,Yes,9,18,Offer D,No,0.0,No,Yes,DSL,52,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,25.55,467.85,0.0,0,0.0,467.85,3,No,4134,0,12-24 Months,Low
Female,56,No,No,No,No,0,Q3,No,0,3,,Yes,5.63,No,Yes,Fiber Optic,15,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.15,194.2,0.0,0,16.89,211.09,3,No,2228,0,0-12 Months,Medium
Female,23,Yes,No,No,Yes,3,Q3,No,0,9,Offer E,Yes,16.77,No,Yes,Cable,73,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,69.4,571.45,0.0,0,150.93,722.38,3,No,5108,0,0-12 Months,Medium
Male,45,No,No,Yes,No,0,Q3,Yes,1,56,Offer B,Yes,40.33,Yes,Yes,Fiber Optic,9,Yes,Yes,Yes,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,93.15,5253.95,0.0,0,2258.48,7512.43,3,No,4778,0,48+ Months,High
Male,25,Yes,No,No,No,0,Q3,No,0,7,Offer E,Yes,8.95,No,Yes,Fiber Optic,52,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.55,521.35,0.0,0,62.65,584.0,3,No,4704,0,0-12 Months,Medium
Female,28,Yes,No,Yes,Yes,2,Q3,Yes,5,69,,Yes,42.49,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.2,1412.65,0.0,0,2931.81,4344.46,5,No,5267,0,48+ Months,Low
Male,42,No,No,Yes,Yes,3,Q3,Yes,3,54,,Yes,19.7,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.4,1090.6,0.0,0,1063.8,2154.4,4,No,6393,0,48+ Months,Low
Male,26,Yes,No,Yes,No,0,Q3,Yes,6,62,,Yes,32.28,Yes,No,,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,23.75,1446.8,0.0,0,2001.36,3448.16,4,No,4811,0,48+ Months,Low
Female,25,Yes,No,Yes,Yes,3,Q3,Yes,9,62,,Yes,36.54,Yes,Yes,DSL,41,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,70.45,4300.45,0.0,0,2265.48,6565.93,5,No,5057,0,48+ Months,Medium
Male,47,No,No,No,No,0,Q3,No,0,17,Offer D,Yes,47.45,Yes,Yes,DSL,5,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,65.75,1111.2,0.0,0,806.65,1917.85,4,No,3921,0,12-24 Months,Medium
Male,24,Yes,No,No,No,0,Q3,No,0,9,Offer E,No,0.0,No,Yes,DSL,52,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,24.6,190.1,0.0,0,0.0,190.1,5,No,2323,0,0-12 Months,Low
Male,30,No,No,Yes,No,0,Q3,Yes,4,64,,Yes,25.74,No,Yes,DSL,51,Yes,No,Yes,Yes,Yes,No,No,Yes,Two Year,No,Mailed Check,69.25,4447.75,0.0,0,1647.36,6095.11,4,No,4226,0,48+ Months,Medium
Female,64,No,No,Yes,No,0,Q3,Yes,3,72,,Yes,24.42,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,24.65,1830.05,0.0,0,1758.24,3588.29,5,No,5065,0,48+ Months,Low
Male,62,No,No,No,No,0,Q3,No,0,30,Offer C,Yes,7.19,Yes,Yes,Fiber Optic,18,Yes,Yes,Yes,No,No,No,No,Yes,One Year,No,Bank Withdrawal,90.4,2820.65,0.0,0,215.7,3036.35,4,No,3171,0,24-48 Months,High
Female,56,No,No,Yes,No,0,Q3,Yes,3,49,,Yes,44.81,Yes,Yes,Fiber Optic,10,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,100.85,4847.35,0.0,0,2195.69,7043.04,3,No,5417,0,48+ Months,High
Male,21,Yes,No,Yes,No,0,Q3,Yes,10,61,,Yes,28.8,Yes,Yes,Cable,52,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,75.35,4729.3,0.0,0,1756.8,6486.1,4,No,6466,0,48+ Months,Medium
Male,54,No,No,Yes,Yes,1,Q3,Yes,7,47,,Yes,1.09,Yes,Yes,Fiber Optic,13,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,87.2,4017.45,0.0,0,51.23,4068.68,3,No,3760,0,24-48 Months,High
Male,64,No,No,No,No,0,Q3,No,0,20,Offer D,Yes,12.6,No,Yes,DSL,29,Yes,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,64.4,1398.6,0.0,0,252.0,1650.6,3,No,2120,0,12-24 Months,Medium
Female,43,No,No,Yes,Yes,2,Q3,Yes,8,70,,Yes,30.33,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,24.7,1685.9,0.0,0,2123.1,3809.0,4,No,5907,0,48+ Months,Low
Male,58,No,No,No,Yes,1,Q3,No,0,54,,Yes,20.93,No,Yes,Fiber Optic,11,Yes,Yes,No,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,105.85,5826.65,0.0,10,1130.22,6966.87,4,No,5915,0,48+ Months,High
Male,39,No,No,No,No,0,Q3,No,0,13,Offer D,Yes,22.31,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Mailed Check,19.45,270.2,0.0,0,290.03,560.23,5,No,3799,0,12-24 Months,Low
Female,25,Yes,No,Yes,Yes,2,Q3,Yes,9,3,Offer E,Yes,11.47,No,Yes,DSL,51,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,58.7,168.6,0.0,0,34.41,203.01,3,No,3654,0,0-12 Months,Medium
Male,43,No,No,No,No,0,Q3,No,0,25,Offer C,Yes,17.64,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,20.15,536.35,0.0,0,441.0,977.35,5,No,3848,0,24-48 Months,Low
Male,58,No,No,No,No,0,Q3,No,0,30,,Yes,2.64,Yes,Yes,DSL,15,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,64.5,1888.45,0.0,0,79.2,1967.65,3,No,5039,0,24-48 Months,Medium
Female,20,Yes,No,Yes,No,0,Q3,Yes,8,21,Offer D,No,0.0,No,Yes,DSL,59,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,28.5,629.35,0.0,0,0.0,629.35,4,No,3766,0,12-24 Months,Low
Female,63,No,No,Yes,Yes,1,Q3,Yes,9,45,,Yes,47.48,Yes,Yes,Fiber Optic,20,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.15,4730.9,0.0,0,2136.6,6867.5,4,No,5915,0,24-48 Months,High
Female,60,No,No,Yes,Yes,3,Q3,Yes,6,24,,Yes,41.45,Yes,Yes,Fiber Optic,53,No,Yes,Yes,No,No,No,No,Yes,One Year,No,Bank Withdrawal,83.15,2033.05,0.0,0,994.8,3027.85,5,No,2404,0,12-24 Months,Medium
Female,60,No,No,Yes,No,0,Q3,Yes,10,56,,Yes,10.13,Yes,Yes,Fiber Optic,13,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,103.2,5744.35,0.0,0,567.28,6311.63,5,No,4534,0,48+ Months,High
Male,62,No,No,No,No,0,Q3,No,0,1,Offer E,Yes,46.59,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.45,19.45,0.0,0,46.59,66.04,3,No,5820,0,0-12 Months,Low
Female,39,No,No,Yes,No,0,Q3,Yes,9,72,,Yes,10.87,Yes,Yes,DSL,24,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,85.9,6110.75,0.0,0,782.64,6893.39,4,No,6361,0,48+ Months,High
Female,57,No,No,No,No,0,Q3,No,0,47,,Yes,3.49,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.15,1046.2,0.0,0,164.03,1210.23,3,No,2618,0,24-48 Months,Low
Male,22,Yes,No,No,No,0,Q3,No,0,2,Offer E,Yes,18.62,No,Yes,DSL,51,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,50.3,92.75,0.0,0,37.24,129.99,5,No,5870,0,0-12 Months,Low
Female,49,No,No,Yes,No,0,Q3,No,0,2,Offer E,Yes,26.58,No,Yes,Fiber Optic,23,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.15,194.55,0.0,0,53.16,247.71,3,No,5251,0,0-12 Months,Medium
Female,26,Yes,No,Yes,No,0,Q3,Yes,1,12,Offer D,Yes,46.88,No,Yes,Cable,73,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,51.25,612.1,0.0,0,562.56,1174.66,3,No,3097,0,0-12 Months,Medium
Male,61,No,No,Yes,Yes,1,Q3,Yes,6,69,,Yes,12.02,No,Yes,Fiber Optic,30,No,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,95.2,6671.7,0.0,0,829.38,7501.08,4,No,6166,0,48+ Months,High
Male,47,No,No,Yes,No,0,Q3,Yes,4,64,,Yes,6.59,Yes,Yes,Cable,20,No,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,76.1,4818.8,0.0,0,421.76,5240.56,4,No,4222,0,48+ Months,Medium
Male,56,No,No,Yes,Yes,3,Q3,Yes,3,62,,Yes,40.66,Yes,Yes,Fiber Optic,21,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,115.55,7159.05,0.0,0,2520.92,9679.97,3,No,6349,0,48+ Months,High
Male,23,Yes,No,Yes,Yes,2,Q3,Yes,5,63,,Yes,28.92,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,24.65,1574.5,0.0,0,1821.96,3396.46,4,No,4392,0,48+ Months,Low
Female,34,No,No,No,No,0,Q3,No,0,53,,No,0.0,No,Yes,DSL,25,Yes,Yes,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,53.6,2879.2,0.0,0,0.0,2879.2,3,No,5183,0,48+ Months,Medium
Male,20,Yes,No,Yes,Yes,1,Q3,Yes,10,5,,Yes,8.04,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.45,86.05,0.0,0,40.2,126.25,3,No,4573,0,0-12 Months,Low
Female,32,No,No,Yes,Yes,3,Q3,Yes,4,62,,Yes,28.64,Yes,Yes,Fiber Optic,52,Yes,No,No,No,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,101.15,6638.35,0.0,30,1775.68,8444.03,3,No,5735,0,48+ Months,High
Female,28,Yes,No,Yes,No,0,Q3,Yes,5,55,,Yes,2.36,No,Yes,DSL,69,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,No,Credit Card,56.8,3112.05,0.0,0,129.8,3241.85,4,No,4702,0,48+ Months,Medium
Female,25,Yes,No,Yes,Yes,2,Q3,Yes,6,72,,Yes,22.05,No,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,20.1,1326.25,0.0,0,1587.6,2913.85,4,No,4603,0,48+ Months,Low
Male,59,No,No,Yes,No,0,Q3,Yes,7,36,,No,0.0,No,Yes,DSL,24,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,60.7,2234.55,0.0,0,0.0,2234.55,3,No,3671,0,24-48 Months,Medium
Male,47,No,No,Yes,No,0,Q3,Yes,3,25,,Yes,25.08,No,No,,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,20.95,495.15,0.0,0,627.0,1122.15,4,No,5682,0,24-48 Months,Low
Female,44,No,No,No,No,0,Q3,No,0,36,,Yes,49.85,No,No,,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,19.25,679.8,0.0,0,1794.6,2474.4,3,No,4904,0,24-48 Months,Low
Male,55,No,No,No,No,0,Q3,No,0,1,,Yes,42.19,No,Yes,Cable,29,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,62.8,62.8,0.0,0,42.19,104.99,5,No,2438,0,0-12 Months,Medium
Female,25,Yes,No,Yes,No,0,Q3,No,0,72,,Yes,21.96,Yes,Yes,Fiber Optic,59,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,105.5,7544.0,0.0,0,1581.12,9125.12,3,No,5551,0,48+ Months,High
Male,50,No,No,Yes,Yes,1,Q3,Yes,2,59,,Yes,41.19,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.85,1188.25,0.0,0,2430.21,3618.46,3,No,6144,0,48+ Months,Low
Female,54,No,No,No,No,0,Q3,No,0,1,,Yes,36.05,No,Yes,DSL,30,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,74.1,74.1,0.0,0,36.05,110.15,5,No,2900,0,0-12 Months,Medium
Female,62,No,No,Yes,Yes,2,Q3,Yes,9,30,,Yes,24.56,Yes,Yes,Fiber Optic,18,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,107.5,3242.5,0.0,0,736.8,3979.3,4,No,3094,0,24-48 Months,High
Male,42,No,No,No,No,0,Q3,No,0,64,,Yes,38.96,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.55,1240.15,0.0,0,2493.44,3733.59,3,No,6036,0,48+ Months,Low
Male,20,Yes,No,No,No,0,Q3,No,0,63,,Yes,38.37,Yes,Yes,Cable,59,Yes,Yes,Yes,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,68.8,4111.35,0.0,0,2417.31,6528.66,3,No,5082,0,48+ Months,Medium
Female,60,No,No,No,No,0,Q3,No,0,62,,Yes,6.05,Yes,Yes,DSL,22,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,84.5,5193.2,0.0,0,375.1,5568.3,4,No,5466,0,48+ Months,High
Male,19,Yes,No,Yes,Yes,1,Q3,Yes,6,67,,Yes,40.96,Yes,Yes,Fiber Optic,47,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,111.2,7530.8,0.0,0,2744.32,10275.12,4,No,6060,0,48+ Months,High
Female,37,No,No,Yes,No,0,Q3,Yes,5,70,,Yes,43.81,Yes,Yes,DSL,17,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,80.6,5460.2,0.0,0,3066.7,8526.9,3,No,5880,0,48+ Months,Medium
Female,50,No,No,No,No,0,Q3,No,0,5,,Yes,19.3,Yes,Yes,Fiber Optic,25,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,75.6,402.5,0.0,10,96.5,509.0,3,No,3469,0,0-12 Months,Medium
